sample_position,rule_id,method,rule_length,topk_antecedent_agreement,signed_direction_agreement,spearman_rule_salience,surrogate_predicted_class,true_label
1866,R0035,LIME-style,4,0.0,0.3333333333333333,-0.30908405009335904,21,21
1866,R0035,SHAP-style,4,0.0,0.3333333333333333,-0.2060560333955727,21,21
5713,R0026,LIME-style,4,0.5,0.5,0.4121120667911454,12,12
5713,R0026,SHAP-style,4,0.75,0.5,0.6439251043611647,12,12
546,R0044,LIME-style,4,0.0,0.25,-0.02575700417444659,26,26
546,R0044,SHAP-style,4,0.0,0.75,-0.02575700417444659,26,26
3174,R0034,LIME-style,4,0.0,0.6666666666666666,-0.2318130375700193,39,0
3174,R0034,SHAP-style,4,0.25,0.6666666666666666,-0.05151400834889318,39,0
7158,R0041,LIME-style,4,0.25,0.5,-0.02575700417444659,28,28
7158,R0041,SHAP-style,4,0.5,0.75,0.4893830793144852,28,28
3409,R0026,LIME-style,4,0.5,0.5,0.3605980584422523,12,12
3409,R0026,SHAP-style,4,0.75,0.5,0.566654091837825,12,12
3285,R0053,LIME-style,4,0.0,0.5,-0.33484105426780564,38,38
3285,R0053,SHAP-style,4,0.0,0.5,-0.30908405009335904,38,38
4565,R0036,LIME-style,4,0.5,0.75,-0.02575700417444659,38,38
4565,R0036,SHAP-style,4,0.5,0.75,0.2318130375700193,38,38
1487,R0022,LIME-style,4,0.25,0.75,0.10302801669778636,49,49
1487,R0022,SHAP-style,4,0.25,0.5,0.2318130375700193,49,49
5644,R0009,LIME-style,2,0.5,1.0,0.2044398826909146,30,30
5644,R0009,SHAP-style,2,0.0,1.0,0.4088797653818292,30,30
704,R0029,LIME-style,4,0.0,0.6666666666666666,-0.2833270459189125,18,18
704,R0029,SHAP-style,4,0.5,0.6666666666666666,0.2060560333955727,18,18
492,R0014,LIME-style,2,0.5,1.0,0.13629325512727639,44,44
492,R0014,SHAP-style,2,0.5,1.0,0.23851319647273372,44,44
4511,R0009,LIME-style,2,0.5,1.0,0.27258651025455277,30,30
4511,R0009,SHAP-style,2,0.5,1.0,0.27258651025455277,30,30
1700,R0009,LIME-style,2,0.5,1.0,0.30665982403637193,30,30
1700,R0009,SHAP-style,2,0.5,1.0,0.4429530791636483,30,30
509,R0030,LIME-style,4,0.25,0.3333333333333333,0.12878502087223295,22,22
509,R0030,SHAP-style,4,0.0,0.6666666666666666,-0.12878502087223295,22,22
1086,R0015,LIME-style,4,0.5,0.5,0.2575700417444659,22,22
1086,R0015,SHAP-style,4,0.0,0.5,-0.05151400834889318,22,22
4703,R0020,LIME-style,6,0.5,0.5,0.0,28,25
4703,R0020,SHAP-style,6,0.5,0.6666666666666666,0.18172434016970188,28,25
5210,R0015,LIME-style,4,0.25,0.5,0.2833270459189125,22,22
5210,R0015,SHAP-style,4,0.0,0.5,-0.10302801669778636,22,22
6526,R0052,LIME-style,4,0.0,0.75,-0.2318130375700193,22,39
6526,R0052,SHAP-style,4,0.0,0.5,-0.2833270459189125,22,39
2776,R0007,LIME-style,4,0.25,0.25,0.0,18,7
2776,R0007,SHAP-style,4,0.25,0.25,-0.05151400834889318,18,7
7364,R0023,LIME-style,4,0.5,1.0,0.4636260751400386,19,24
7364,R0023,SHAP-style,4,0.5,0.6666666666666666,0.5151400834889318,19,24
917,R0022,LIME-style,4,0.75,0.75,0.566654091837825,17,17
917,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
6754,R0001,LIME-style,4,0.0,0.5,-0.4121120667911454,12,12
6754,R0001,SHAP-style,4,0.25,0.25,0.12878502087223295,12,12
2085,R0029,LIME-style,4,0.0,0.0,-0.2833270459189125,13,36
2085,R0029,SHAP-style,4,0.0,0.6666666666666666,-0.18029902922112614,13,36
3999,R0021,LIME-style,4,0.5,0.5,0.33484105426780564,48,48
3999,R0021,SHAP-style,4,0.5,1.0,0.2833270459189125,48,48
1202,R0015,LIME-style,4,0.25,0.5,0.2060560333955727,22,22
1202,R0015,SHAP-style,4,0.0,0.5,-0.2575700417444659,22,22
2266,R0048,LIME-style,4,0.25,0.6666666666666666,0.02575700417444659,19,24
2266,R0048,SHAP-style,4,0.25,0.3333333333333333,0.12878502087223295,19,24
64,R0034,LIME-style,4,0.25,0.6666666666666666,0.05151400834889318,30,32
64,R0034,SHAP-style,4,0.25,0.6666666666666666,-0.02575700417444659,30,32
5805,R0015,LIME-style,4,0.5,0.5,0.30908405009335904,22,22
5805,R0015,SHAP-style,4,0.25,0.5,-0.07727101252333976,22,22
5808,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
5808,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
5404,R0053,LIME-style,4,0.5,0.5,0.12878502087223295,35,31
5404,R0053,SHAP-style,4,0.5,0.5,0.10302801669778636,35,31
3300,R0028,LIME-style,4,0.25,0.3333333333333333,0.0,1,1
3300,R0028,SHAP-style,4,0.25,0.6666666666666666,0.02575700417444659,1,1
286,R0038,LIME-style,4,0.0,0.0,-0.2060560333955727,6,0
286,R0038,SHAP-style,4,0.0,0.6666666666666666,0.02575700417444659,6,0
4780,R0027,LIME-style,4,0.0,0.5,0.2060560333955727,6,31
4780,R0027,SHAP-style,4,0.25,0.5,0.2833270459189125,6,31
3546,R0027,LIME-style,4,0.25,0.0,-0.2060560333955727,26,32
3546,R0027,SHAP-style,4,0.0,0.5,-0.38635506261669883,26,32
2400,R0013,LIME-style,4,0.5,0.6666666666666666,0.4893830793144852,26,26
2400,R0013,SHAP-style,4,0.25,0.6666666666666666,0.4121120667911454,26,26
3545,R0046,LIME-style,4,0.25,0.6666666666666666,-0.07727101252333976,17,13
3545,R0046,SHAP-style,4,0.25,0.3333333333333333,-0.02575700417444659,17,13
1983,R0022,LIME-style,4,0.25,0.5,0.10302801669778636,49,49
1983,R0022,SHAP-style,4,0.25,0.5,0.2060560333955727,49,49
6036,R0036,LIME-style,4,0.5,0.75,0.05151400834889318,38,38
6036,R0036,SHAP-style,4,0.5,0.75,0.2060560333955727,38,38
1964,R0035,LIME-style,4,0.0,0.3333333333333333,-0.33484105426780564,35,47
1964,R0035,SHAP-style,4,0.25,0.0,-0.33484105426780564,35,47
958,R0026,LIME-style,4,0.5,0.5,0.437869070965592,12,12
958,R0026,SHAP-style,4,0.5,0.5,0.4636260751400386,12,12
5864,R0017,LIME-style,3,0.3333333333333333,0.5,0.21549855796030778,19,24
5864,R0017,SHAP-style,3,0.3333333333333333,0.5,0.1867654168989334,19,24
2320,R0046,LIME-style,4,0.25,0.3333333333333333,-0.15454202504667952,28,29
2320,R0046,SHAP-style,4,0.0,1.0,-0.10302801669778636,28,29
6337,R0028,LIME-style,4,0.0,0.3333333333333333,-0.3605980584422523,38,38
6337,R0028,SHAP-style,4,0.0,0.6666666666666666,-0.33484105426780564,38,38
393,R0009,LIME-style,2,0.5,1.0,0.340733137818191,30,30
393,R0009,SHAP-style,2,0.5,1.0,0.30665982403637193,30,30
796,R0028,LIME-style,4,0.25,0.6666666666666666,-0.12878502087223295,1,1
796,R0028,SHAP-style,4,0.5,0.6666666666666666,0.15454202504667952,1,1
3407,R0012,LIME-style,4,0.5,1.0,0.05151400834889318,4,4
3407,R0012,SHAP-style,4,0.25,0.3333333333333333,-0.05151400834889318,4,4
930,R0020,LIME-style,6,0.5,0.5,-0.022715542521212734,28,25
930,R0020,SHAP-style,6,0.5,0.6666666666666666,0.18172434016970188,28,25
5767,R0041,LIME-style,4,0.25,0.5,0.12878502087223295,28,28
5767,R0041,SHAP-style,4,0.5,0.75,0.4121120667911454,28,28
6995,R0034,LIME-style,4,0.25,1.0,-0.12878502087223295,6,48
6995,R0034,SHAP-style,4,0.25,0.3333333333333333,0.0,6,48
5687,R0004,LIME-style,5,0.4,0.5,0.10758338314815298,37,37
5687,R0004,SHAP-style,5,0.2,0.5,-0.08367596467078565,37,37
4469,R0035,LIME-style,4,0.0,0.3333333333333333,-0.2833270459189125,35,35
4469,R0035,SHAP-style,4,0.0,0.3333333333333333,-0.437869070965592,35,35
3477,R0029,LIME-style,4,0.0,0.6666666666666666,-0.2833270459189125,18,18
3477,R0029,SHAP-style,4,0.25,0.6666666666666666,0.0,18,18
2910,R0052,LIME-style,4,0.0,0.5,-0.05151400834889318,30,39
2910,R0052,SHAP-style,4,0.0,0.75,-0.15454202504667952,30,39
5386,R0028,LIME-style,4,0.0,0.3333333333333333,-0.38635506261669883,35,35
5386,R0028,SHAP-style,4,0.0,0.3333333333333333,-0.2060560333955727,35,35
6948,R0012,LIME-style,4,0.5,0.6666666666666666,0.12878502087223295,4,4
6948,R0012,SHAP-style,4,0.25,0.3333333333333333,0.07727101252333976,4,4
6987,R0031,LIME-style,4,0.0,0.6666666666666666,-0.02575700417444659,35,43
6987,R0031,SHAP-style,4,0.0,0.6666666666666666,-0.07727101252333976,35,43
5380,R0025,LIME-style,4,0.0,0.5,-0.5408970876633784,42,42
5380,R0025,SHAP-style,4,0.25,0.75,0.02575700417444659,42,42
1221,R0036,LIME-style,4,0.5,0.75,-0.02575700417444659,38,38
1221,R0036,SHAP-style,4,0.5,0.75,0.30908405009335904,38,38
5524,R0011,LIME-style,3,0.0,1.0,-0.387897404328554,42,42
5524,R0011,SHAP-style,3,0.3333333333333333,0.6666666666666666,-0.12929913477618465,42,42
1331,R0015,LIME-style,4,0.0,0.5,-0.3605980584422523,17,3
1331,R0015,SHAP-style,4,0.0,0.5,-0.4121120667911454,17,3
125,R0009,LIME-style,2,0.0,0.0,-0.034073313781819096,12,12
125,R0009,SHAP-style,2,0.0,0.0,0.27258651025455277,12,12
3722,R0021,LIME-style,4,0.25,0.25,-0.18029902922112614,49,29
3722,R0021,SHAP-style,4,0.0,0.5,-0.2575700417444659,49,29
3951,R0021,LIME-style,4,0.5,0.75,0.566654091837825,6,6
3951,R0021,SHAP-style,4,0.75,1.0,0.437869070965592,6,6
6156,R0008,LIME-style,4,0.0,0.3333333333333333,-0.38635506261669883,28,28
6156,R0008,SHAP-style,4,0.25,1.0,-0.07727101252333976,28,28
7418,R0009,LIME-style,2,0.5,1.0,0.340733137818191,30,30
7418,R0009,SHAP-style,2,0.5,1.0,0.4429530791636483,30,30
4155,R0038,LIME-style,4,0.0,0.3333333333333333,-0.4893830793144852,39,15
4155,R0038,SHAP-style,4,0.0,0.3333333333333333,-0.5408970876633784,39,15
5476,R0030,LIME-style,4,0.25,0.3333333333333333,0.12878502087223295,22,22
5476,R0030,SHAP-style,4,0.25,0.3333333333333333,0.437869070965592,22,22
6769,R0020,LIME-style,6,0.3333333333333333,0.5,-0.04543108504242547,28,28
6769,R0020,SHAP-style,6,0.3333333333333333,0.6666666666666666,0.09086217008485094,28,28
6539,R0036,LIME-style,4,0.5,0.75,0.0,38,38
6539,R0036,SHAP-style,4,0.5,0.75,0.12878502087223295,38,38
1111,R0015,LIME-style,4,0.0,0.0,-0.2060560333955727,44,23
1111,R0015,SHAP-style,4,0.0,0.5,-0.5924110960122716,44,23
3049,R0036,LIME-style,4,0.0,0.75,-0.6181681001867181,7,5
3049,R0036,SHAP-style,4,0.0,0.75,-0.02575700417444659,7,5
747,R0044,LIME-style,4,0.0,0.5,-0.3605980584422523,22,22
747,R0044,SHAP-style,4,0.25,0.25,-0.3605980584422523,22,22
2388,R0017,LIME-style,3,0.0,1.0,-0.12929913477618465,24,16
2388,R0017,SHAP-style,3,0.0,0.5,0.24423169902168215,24,16
5185,R0025,LIME-style,4,0.25,0.25,0.15454202504667952,30,14
5185,R0025,SHAP-style,4,0.25,0.5,0.38635506261669883,30,14
2961,R0020,LIME-style,6,0.3333333333333333,0.5,-0.06814662756363819,28,33
2961,R0020,SHAP-style,6,0.5,0.6666666666666666,0.18172434016970188,28,33
7091,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,39
7091,R0021,SHAP-style,4,0.75,1.0,0.566654091837825,6,39
2279,R0028,LIME-style,4,0.0,0.3333333333333333,-0.10302801669778636,44,44
2279,R0028,SHAP-style,4,0.0,0.6666666666666666,-0.12878502087223295,44,44
5379,R0043,LIME-style,4,0.0,0.5,-0.3605980584422523,38,38
5379,R0043,SHAP-style,4,0.0,0.5,-0.2833270459189125,38,38
2686,R0009,LIME-style,2,0.5,1.0,0.30665982403637193,30,30
2686,R0009,SHAP-style,2,0.0,1.0,0.30665982403637193,30,30
5098,R0016,LIME-style,3,0.0,0.3333333333333333,0.2729648400830565,13,46
5098,R0016,SHAP-style,3,0.0,0.0,0.35916426326717965,13,46
1890,R0018,LIME-style,2,0.5,1.0,0.340733137818191,13,13
1890,R0018,SHAP-style,2,0.5,0.5,0.47702639294546745,13,13
3692,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
3692,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
4224,R0052,LIME-style,4,0.25,0.75,-0.10302801669778636,48,36
4224,R0052,SHAP-style,4,0.25,0.5,-0.2060560333955727,48,36
636,R0021,LIME-style,4,0.25,0.75,0.2318130375700193,18,18
636,R0021,SHAP-style,4,0.25,0.5,0.15454202504667952,18,18
5618,R0026,LIME-style,4,0.5,0.75,0.2575700417444659,30,30
5618,R0026,SHAP-style,4,0.5,1.0,0.33484105426780564,30,30
1621,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
1621,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
4352,R0006,LIME-style,5,0.2,1.0,-0.17930563858025497,44,38
4352,R0006,SHAP-style,5,0.4,1.0,0.1314908016255203,44,38
3987,R0022,LIME-style,4,1.0,0.75,0.7211961168845046,17,49
3987,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,49
6218,R0029,LIME-style,4,0.5,0.6666666666666666,0.5151400834889318,22,27
6218,R0029,SHAP-style,4,0.75,0.0,0.5408970876633784,22,27
214,R0034,LIME-style,4,0.0,0.6666666666666666,-0.18029902922112614,39,0
214,R0034,SHAP-style,4,0.25,0.6666666666666666,-0.05151400834889318,39,0
3222,R0027,LIME-style,4,0.0,0.75,-0.4893830793144852,21,21
3222,R0027,SHAP-style,4,0.0,0.25,-0.33484105426780564,21,21
3924,R0045,LIME-style,4,0.5,1.0,0.30908405009335904,17,17
3924,R0045,SHAP-style,4,0.5,1.0,0.6181681001867181,17,17
4407,R0029,LIME-style,4,0.0,0.6666666666666666,-0.2575700417444659,18,18
4407,R0029,SHAP-style,4,0.25,0.6666666666666666,0.12878502087223295,18,18
4680,R0029,LIME-style,4,0.0,0.0,-0.18029902922112614,13,48
4680,R0029,SHAP-style,4,0.0,0.6666666666666666,0.10302801669778636,13,48
5517,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
5517,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
1746,R0014,LIME-style,2,0.5,0.5,0.30665982403637193,35,44
1746,R0014,SHAP-style,2,0.0,0.0,0.06814662756363819,35,44
7176,R0017,LIME-style,3,0.3333333333333333,0.5,0.1867654168989334,19,19
7176,R0017,SHAP-style,3,0.3333333333333333,0.5,-0.12929913477618465,19,19
6091,R0046,LIME-style,4,0.0,0.3333333333333333,-0.33484105426780564,13,13
6091,R0046,SHAP-style,4,0.0,0.3333333333333333,-0.33484105426780564,13,13
1567,R0027,LIME-style,4,0.25,1.0,-0.33484105426780564,7,45
1567,R0027,SHAP-style,4,0.0,0.75,-0.10302801669778636,7,45
1209,R0014,LIME-style,2,0.5,0.5,0.034073313781819096,44,44
1209,R0014,SHAP-style,2,0.0,1.0,0.2044398826909146,44,44
2246,R0036,LIME-style,4,0.5,0.5,0.2318130375700193,4,47
2246,R0036,SHAP-style,4,0.75,0.5,0.5924110960122716,4,47
1701,R0034,LIME-style,4,0.75,0.3333333333333333,0.5151400834889318,48,20
1701,R0034,SHAP-style,4,0.75,0.6666666666666666,0.4121120667911454,48,20
31,R0044,LIME-style,4,0.25,0.75,-0.02575700417444659,38,38
31,R0044,SHAP-style,4,0.25,0.25,-0.10302801669778636,38,38
6190,R0004,LIME-style,5,0.4,0.5,0.1314908016255203,37,37
6190,R0004,SHAP-style,5,0.2,0.5,-0.2271204755349896,37,37
3858,R0034,LIME-style,4,0.25,0.6666666666666666,-0.07727101252333976,38,48
3858,R0034,SHAP-style,4,0.0,0.3333333333333333,0.05151400834889318,38,48
2667,R0028,LIME-style,4,0.25,0.0,-0.07727101252333976,28,33
2667,R0028,SHAP-style,4,0.25,1.0,0.15454202504667952,28,33
5544,R0036,LIME-style,4,0.5,0.5,0.4636260751400386,14,5
5544,R0036,SHAP-style,4,1.0,0.5,0.7211961168845046,14,5
7245,R0041,LIME-style,4,0.25,0.5,0.15454202504667952,28,26
7245,R0041,SHAP-style,4,0.5,0.75,0.4121120667911454,28,26
3955,R0009,LIME-style,2,0.5,1.0,0.27258651025455277,30,30
3955,R0009,SHAP-style,2,0.5,1.0,0.4429530791636483,30,30
2044,R0027,LIME-style,4,0.0,1.0,-0.02575700417444659,45,45
2044,R0027,SHAP-style,4,0.25,0.5,0.2060560333955727,45,45
1861,R0008,LIME-style,4,0.0,0.3333333333333333,-0.437869070965592,28,28
1861,R0008,SHAP-style,4,0.25,1.0,-0.07727101252333976,28,28
3532,R0021,LIME-style,4,0.5,0.75,0.5408970876633784,6,6
3532,R0021,SHAP-style,4,1.0,1.0,0.7211961168845046,6,6
5615,R0029,LIME-style,4,0.0,0.0,-0.15454202504667952,13,13
5615,R0029,SHAP-style,4,0.25,0.6666666666666666,0.07727101252333976,13,13
1182,R0006,LIME-style,5,0.8,1.0,0.6335465896502342,38,38
1182,R0006,SHAP-style,5,0.8,1.0,0.6813614266049689,38,38
5001,R0044,LIME-style,4,0.25,0.5,-0.05151400834889318,28,28
5001,R0044,SHAP-style,4,0.0,0.5,-0.07727101252333976,28,28
3601,R0028,LIME-style,4,0.25,0.3333333333333333,-0.12878502087223295,1,1
3601,R0028,SHAP-style,4,0.25,0.6666666666666666,0.02575700417444659,1,1
121,R0034,LIME-style,4,0.75,0.3333333333333333,0.4893830793144852,4,4
121,R0034,SHAP-style,4,0.5,0.6666666666666666,0.4121120667911454,4,4
7198,R0004,LIME-style,5,0.4,0.5,0.10758338314815298,37,37
7198,R0004,SHAP-style,5,0.2,0.25,-0.15539822010288762,37,37
2006,R0013,LIME-style,4,0.5,0.6666666666666666,0.4893830793144852,26,26
2006,R0013,SHAP-style,4,0.5,0.6666666666666666,0.4893830793144852,26,26
5691,R0044,LIME-style,4,0.5,0.75,0.10302801669778636,18,41
5691,R0044,SHAP-style,4,0.0,0.5,-0.10302801669778636,18,41
4846,R0004,LIME-style,5,0.4,0.5,0.10758338314815298,37,37
4846,R0004,SHAP-style,5,0.2,0.25,-0.10758338314815298,37,37
4067,R0017,LIME-style,3,0.3333333333333333,0.5,0.15803227583755905,19,24
4067,R0017,SHAP-style,3,0.3333333333333333,1.0,0.04309971159206155,19,24
709,R0009,LIME-style,2,0.5,1.0,0.340733137818191,30,30
709,R0009,SHAP-style,2,0.0,1.0,0.37480645160001,30,30
3126,R0007,LIME-style,4,0.0,0.75,-0.05151400834889318,37,37
3126,R0007,SHAP-style,4,0.25,0.5,0.18029902922112614,37,37
4907,R0027,LIME-style,4,0.25,0.75,-0.30908405009335904,7,45
4907,R0027,SHAP-style,4,0.25,0.75,-0.05151400834889318,7,45
4859,R0048,LIME-style,4,0.25,0.6666666666666666,0.10302801669778636,22,41
4859,R0048,SHAP-style,4,0.5,0.3333333333333333,0.5151400834889318,22,41
2586,R0044,LIME-style,4,0.25,0.25,-0.33484105426780564,6,20
2586,R0044,SHAP-style,4,0.0,0.75,-0.33484105426780564,6,20
3026,R0026,LIME-style,4,0.5,0.75,0.2318130375700193,30,30
3026,R0026,SHAP-style,4,0.25,0.5,0.05151400834889318,30,30
1814,R0046,LIME-style,4,0.0,1.0,-0.33484105426780564,23,46
1814,R0046,SHAP-style,4,0.25,0.6666666666666666,-0.12878502087223295,23,46
7296,R0021,LIME-style,4,0.25,0.75,0.2575700417444659,18,18
7296,R0021,SHAP-style,4,0.5,0.25,0.3605980584422523,18,18
6214,R0028,LIME-style,4,0.25,0.3333333333333333,-0.15454202504667952,49,7
6214,R0028,SHAP-style,4,0.25,0.6666666666666666,0.10302801669778636,49,7
7462,R0036,LIME-style,4,0.25,0.5,-0.15454202504667952,30,5
7462,R0036,SHAP-style,4,0.5,0.5,0.2060560333955727,30,5
5545,R0009,LIME-style,2,0.0,1.0,-0.1022199413454573,37,37
5545,R0009,SHAP-style,2,0.0,1.0,-0.13629325512727639,37,37
6299,R0038,LIME-style,4,0.0,1.0,0.18029902922112614,22,48
6299,R0038,SHAP-style,4,0.5,0.3333333333333333,0.30908405009335904,22,48
3182,R0034,LIME-style,4,0.25,1.0,-0.12878502087223295,6,6
3182,R0034,SHAP-style,4,0.25,0.3333333333333333,-0.07727101252333976,6,6
3979,R0009,LIME-style,2,0.0,1.0,-0.13629325512727639,37,37
3979,R0009,SHAP-style,2,0.0,1.0,-0.06814662756363819,37,37
6395,R0013,LIME-style,4,0.5,0.6666666666666666,0.4893830793144852,26,26
6395,R0013,SHAP-style,4,0.5,0.6666666666666666,0.437869070965592,26,26
498,R0021,LIME-style,4,0.5,0.75,0.566654091837825,6,6
498,R0021,SHAP-style,4,0.75,1.0,0.6954391127100579,6,6
4663,R0019,LIME-style,4,0.5,0.5,0.12878502087223295,35,35
4663,R0019,SHAP-style,4,0.5,0.5,0.2833270459189125,35,35
2462,R0027,LIME-style,4,0.25,0.5,0.05151400834889318,4,45
2462,R0027,SHAP-style,4,0.25,0.25,0.07727101252333976,4,45
5072,R0041,LIME-style,4,0.0,0.5,0.15454202504667952,28,28
5072,R0041,SHAP-style,4,0.5,0.75,0.3605980584422523,28,28
6805,R0009,LIME-style,2,0.5,1.0,0.30665982403637193,30,30
6805,R0009,SHAP-style,2,0.5,1.0,0.4429530791636483,30,30
117,R0028,LIME-style,4,0.25,0.6666666666666666,-0.07727101252333976,1,1
117,R0028,SHAP-style,4,0.0,0.3333333333333333,-0.2318130375700193,1,1
3527,R0022,LIME-style,4,0.75,0.75,0.6439251043611647,17,17
3527,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
6233,R0034,LIME-style,4,0.25,0.6666666666666666,0.05151400834889318,30,0
6233,R0034,SHAP-style,4,0.25,0.6666666666666666,0.10302801669778636,30,0
262,R0021,LIME-style,4,0.25,0.75,0.2575700417444659,18,20
262,R0021,SHAP-style,4,0.5,0.25,0.4893830793144852,18,20
6189,R0005,LIME-style,5,0.2,0.3333333333333333,-0.2510278940123569,12,12
6189,R0005,SHAP-style,5,0.0,0.3333333333333333,-0.17930563858025497,12,12
385,R0022,LIME-style,4,0.75,0.75,0.6954391127100579,17,17
385,R0022,SHAP-style,4,0.75,0.75,0.6954391127100579,17,17
692,R0001,LIME-style,4,0.0,0.5,-0.3605980584422523,12,12
692,R0001,SHAP-style,4,0.5,0.25,0.12878502087223295,12,12
3226,R0020,LIME-style,6,0.3333333333333333,0.5,-0.022715542521212734,28,25
3226,R0020,SHAP-style,6,0.5,0.6666666666666666,0.2044398826909146,28,25
5149,R0013,LIME-style,4,0.25,0.3333333333333333,0.02575700417444659,28,28
5149,R0013,SHAP-style,4,0.25,1.0,-0.02575700417444659,28,28
5853,R0020,LIME-style,6,0.3333333333333333,0.5,-0.022715542521212734,28,25
5853,R0020,SHAP-style,6,0.5,0.6666666666666666,0.2953020527757655,28,25
1695,R0022,LIME-style,4,0.25,0.5,0.15454202504667952,49,49
1695,R0022,SHAP-style,4,0.25,0.5,0.05151400834889318,49,49
997,R0034,LIME-style,4,0.0,0.6666666666666666,-0.15454202504667952,39,39
997,R0034,SHAP-style,4,0.25,0.6666666666666666,-0.10302801669778636,39,39
5414,R0022,LIME-style,4,0.25,0.75,0.18029902922112614,49,49
5414,R0022,SHAP-style,4,0.25,0.5,0.2833270459189125,49,49
6242,R0003,LIME-style,6,0.5,0.3333333333333333,0.340733137818191,30,0
6242,R0003,SHAP-style,6,0.5,0.3333333333333333,0.340733137818191,30,0
1070,R0053,LIME-style,4,0.0,0.0,-0.02575700417444659,28,28
1070,R0053,SHAP-style,4,0.0,1.0,0.05151400834889318,28,28
608,R0052,LIME-style,4,0.25,0.5,0.33484105426780564,7,7
608,R0052,SHAP-style,4,0.25,0.75,0.38635506261669883,7,7
2784,R0022,LIME-style,4,1.0,0.75,0.7211961168845046,17,17
2784,R0022,SHAP-style,4,1.0,0.75,0.7211961168845046,17,17
1349,R0027,LIME-style,4,0.25,0.75,-0.33484105426780564,7,32
1349,R0027,SHAP-style,4,0.25,0.75,0.0,7,32
660,R0053,LIME-style,4,0.0,0.0,-0.02575700417444659,28,34
660,R0053,SHAP-style,4,0.0,1.0,0.15454202504667952,28,34
3208,R0026,LIME-style,4,0.25,0.5,-0.02575700417444659,14,14
3208,R0026,SHAP-style,4,0.5,0.75,0.30908405009335904,14,14
7330,R0041,LIME-style,4,0.25,0.5,0.18029902922112614,28,26
7330,R0041,SHAP-style,4,0.25,0.75,0.05151400834889318,28,26
4394,R0006,LIME-style,5,0.2,1.0,-0.1314908016255203,44,38
4394,R0006,SHAP-style,5,0.4,1.0,0.15539822010288762,44,38
4428,R0028,LIME-style,4,0.25,0.3333333333333333,-0.07727101252333976,1,1
4428,R0028,SHAP-style,4,0.5,0.6666666666666666,0.15454202504667952,1,1
5101,R0021,LIME-style,4,0.5,0.75,0.566654091837825,6,20
5101,R0021,SHAP-style,4,0.75,1.0,0.6954391127100579,6,20
1809,R0022,LIME-style,4,0.25,0.75,0.12878502087223295,49,17
1809,R0022,SHAP-style,4,0.25,0.5,0.2575700417444659,49,17
553,R0027,LIME-style,4,0.0,0.75,-0.10302801669778636,44,31
553,R0027,SHAP-style,4,0.0,0.75,-0.07727101252333976,44,31
877,R0034,LIME-style,4,0.25,0.6666666666666666,-0.02575700417444659,28,39
877,R0034,SHAP-style,4,0.25,0.3333333333333333,-0.05151400834889318,28,39
1199,R0027,LIME-style,4,0.5,0.75,0.4636260751400386,22,32
1199,R0027,SHAP-style,4,0.5,0.25,0.33484105426780564,22,32
6261,R0015,LIME-style,4,0.25,0.5,0.10302801669778636,22,22
6261,R0015,SHAP-style,4,0.25,0.5,0.12878502087223295,22,22
4198,R0017,LIME-style,3,0.3333333333333333,0.5,0.1867654168989334,19,19
4198,R0017,SHAP-style,3,0.3333333333333333,1.0,0.21549855796030778,19,19
994,R0036,LIME-style,4,0.5,0.75,-0.02575700417444659,38,38
994,R0036,SHAP-style,4,0.5,0.75,0.33484105426780564,38,38
6843,R0046,LIME-style,4,0.5,1.0,0.30908405009335904,19,19
6843,R0046,SHAP-style,4,0.5,0.3333333333333333,0.30908405009335904,19,19
3943,R0025,LIME-style,4,0.25,0.25,0.15454202504667952,30,14
3943,R0025,SHAP-style,4,0.5,0.5,0.3605980584422523,30,14
2144,R0039,LIME-style,4,0.75,0.5,0.3605980584422523,26,26
2144,R0039,SHAP-style,4,0.5,0.75,0.4121120667911454,26,26
5778,R0022,LIME-style,4,0.75,0.75,0.6954391127100579,17,8
5778,R0022,SHAP-style,4,1.0,0.75,0.7211961168845046,17,8
7445,R0027,LIME-style,4,0.25,0.75,-0.33484105426780564,7,45
7445,R0027,SHAP-style,4,0.25,1.0,-0.07727101252333976,7,45
2594,R0052,LIME-style,4,0.0,0.75,-0.38635506261669883,22,31
2594,R0052,SHAP-style,4,0.25,0.5,-0.12878502087223295,22,31
2709,R0038,LIME-style,4,0.25,0.6666666666666666,0.10302801669778636,36,48
2709,R0038,SHAP-style,4,0.5,0.3333333333333333,0.12878502087223295,36,48
3682,R0034,LIME-style,4,0.25,0.6666666666666666,0.05151400834889318,30,39
3682,R0034,SHAP-style,4,0.25,0.6666666666666666,0.07727101252333976,30,39
7007,R0022,LIME-style,4,0.75,0.75,0.566654091837825,17,17
