source_row_index,normalized_image_path,alpha_bucket,scene_category,scene_leaf,filename,true_label,true_class,split_membership,official_attribute_row,official_attribute_match,n_official_attributes
6453,h/heliport/sun_aswfottgblfqiwoy.jpg,h,heliport,heliport,sun_aswfottgblfqiwoy.jpg,322,heliport,train_loc;trainval_loc,6453,True,102
6454,h/heliport/sun_avjobfsgdbxbhggi.jpg,h,heliport,heliport,sun_avjobfsgdbxbhggi.jpg,322,heliport,test_seen_loc,6454,True,102
6455,h/heliport/sun_avmktzoppbkbrnam.jpg,h,heliport,heliport,sun_avmktzoppbkbrnam.jpg,322,heliport,train_loc;trainval_loc,6455,True,102
6456,h/heliport/sun_aygctbysethlctjd.jpg,h,heliport,heliport,sun_aygctbysethlctjd.jpg,322,heliport,train_loc;trainval_loc,6456,True,102
6457,h/heliport/sun_ayukjlwoanzbhtxa.jpg,h,heliport,heliport,sun_ayukjlwoanzbhtxa.jpg,322,heliport,test_seen_loc,6457,True,102
6458,h/heliport/sun_ayxoikpeygxpwrrx.jpg,h,heliport,heliport,sun_ayxoikpeygxpwrrx.jpg,322,heliport,train_loc;trainval_loc,6458,True,102
6459,h/heliport/sun_ayynmaqtkcrevowl.jpg,h,heliport,heliport,sun_ayynmaqtkcrevowl.jpg,322,heliport,train_loc;trainval_loc,6459,True,102
6460,h/herb_garden/sun_amnmkcxhonzzzayv.jpg,h,herb_garden,herb_garden,sun_amnmkcxhonzzzayv.jpg,323,herb garden,test_seen_loc,6460,True,102
6461,h/herb_garden/sun_baxosqkdnlqdyjrv.jpg,h,herb_garden,herb_garden,sun_baxosqkdnlqdyjrv.jpg,323,herb garden,train_loc;trainval_loc,6461,True,102
6462,h/herb_garden/sun_bbtfwcezyudhlepx.jpg,h,herb_garden,herb_garden,sun_bbtfwcezyudhlepx.jpg,323,herb garden,train_loc;trainval_loc,6462,True,102
6463,h/herb_garden/sun_bceioanxihslxqfq.jpg,h,herb_garden,herb_garden,sun_bceioanxihslxqfq.jpg,323,herb garden,train_loc;trainval_loc,6463,True,102
6464,h/herb_garden/sun_bcwbzytiqrjvmtpb.jpg,h,herb_garden,herb_garden,sun_bcwbzytiqrjvmtpb.jpg,323,herb garden,train_loc;trainval_loc,6464,True,102
6465,h/herb_garden/sun_bdxilxjfrvpntjpc.jpg,h,herb_garden,herb_garden,sun_bdxilxjfrvpntjpc.jpg,323,herb garden,train_loc;trainval_loc,6465,True,102
6466,h/herb_garden/sun_bdydbxfvrcedgllk.jpg,h,herb_garden,herb_garden,sun_bdydbxfvrcedgllk.jpg,323,herb garden,train_loc;trainval_loc,6466,True,102
6467,h/herb_garden/sun_bdzizggydvbzazkx.jpg,h,herb_garden,herb_garden,sun_bdzizggydvbzazkx.jpg,323,herb garden,test_seen_loc,6467,True,102
6468,h/herb_garden/sun_behosexgldfpaift.jpg,h,herb_garden,herb_garden,sun_behosexgldfpaift.jpg,323,herb garden,train_loc;trainval_loc,6468,True,102
6469,h/herb_garden/sun_bfurigkinamjktcr.jpg,h,herb_garden,herb_garden,sun_bfurigkinamjktcr.jpg,323,herb garden,test_seen_loc,6469,True,102
6470,h/herb_garden/sun_bizvmlpygibosngq.jpg,h,herb_garden,herb_garden,sun_bizvmlpygibosngq.jpg,323,herb garden,train_loc;trainval_loc,6470,True,102
6471,h/herb_garden/sun_bklgonxkqhcxqubr.jpg,h,herb_garden,herb_garden,sun_bklgonxkqhcxqubr.jpg,323,herb garden,train_loc;trainval_loc,6471,True,102
6472,h/herb_garden/sun_bnovhlflqhckijkc.jpg,h,herb_garden,herb_garden,sun_bnovhlflqhckijkc.jpg,323,herb garden,train_loc;trainval_loc,6472,True,102
6473,h/herb_garden/sun_bnsptafuacbnuiqh.jpg,h,herb_garden,herb_garden,sun_bnsptafuacbnuiqh.jpg,323,herb garden,train_loc;trainval_loc,6473,True,102
6474,h/herb_garden/sun_boanfldvnpwctsjp.jpg,h,herb_garden,herb_garden,sun_boanfldvnpwctsjp.jpg,323,herb garden,test_seen_loc,6474,True,102
6475,h/herb_garden/sun_bobwvogdzmcrkdlo.jpg,h,herb_garden,herb_garden,sun_bobwvogdzmcrkdlo.jpg,323,herb garden,train_loc;trainval_loc,6475,True,102
6476,h/herb_garden/sun_bogxzkmjbbvzpccq.jpg,h,herb_garden,herb_garden,sun_bogxzkmjbbvzpccq.jpg,323,herb garden,train_loc;trainval_loc,6476,True,102
6477,h/herb_garden/sun_bqrosartlqtxmcru.jpg,h,herb_garden,herb_garden,sun_bqrosartlqtxmcru.jpg,323,herb garden,train_loc;trainval_loc,6477,True,102
6478,h/herb_garden/sun_bxsjyzhmrhckjsnr.jpg,h,herb_garden,herb_garden,sun_bxsjyzhmrhckjsnr.jpg,323,herb garden,train_loc;trainval_loc,6478,True,102
6479,h/herb_garden/sun_bycjnyjqlcvwdttc.jpg,h,herb_garden,herb_garden,sun_bycjnyjqlcvwdttc.jpg,323,herb garden,train_loc;trainval_loc,6479,True,102
6480,h/highway/sun_aaabhshfqutsklcz.jpg,h,highway,highway,sun_aaabhshfqutsklcz.jpg,324,highway,train_loc;trainval_loc,6480,True,102
6481,h/highway/sun_aabrrphlxidqlcgt.jpg,h,highway,highway,sun_aabrrphlxidqlcgt.jpg,324,highway,train_loc;trainval_loc,6481,True,102
6482,h/highway/sun_aadkhfdmzchubudy.jpg,h,highway,highway,sun_aadkhfdmzchubudy.jpg,324,highway,test_seen_loc,6482,True,102
6483,h/highway/sun_aagegnmezrwcfknx.jpg,h,highway,highway,sun_aagegnmezrwcfknx.jpg,324,highway,train_loc;trainval_loc,6483,True,102
6484,h/highway/sun_aakkdeqjpzgqshgx.jpg,h,highway,highway,sun_aakkdeqjpzgqshgx.jpg,324,highway,train_loc;trainval_loc,6484,True,102
6485,h/highway/sun_aatotjbxdswtjtml.jpg,h,highway,highway,sun_aatotjbxdswtjtml.jpg,324,highway,test_seen_loc,6485,True,102
6486,h/highway/sun_abdyuhapzpygeqfw.jpg,h,highway,highway,sun_abdyuhapzpygeqfw.jpg,324,highway,train_loc;trainval_loc,6486,True,102
6487,h/highway/sun_abebnbxoqajwwzgn.jpg,h,highway,highway,sun_abebnbxoqajwwzgn.jpg,324,highway,train_loc;trainval_loc,6487,True,102
6488,h/highway/sun_abehwtpguuxssjxl.jpg,h,highway,highway,sun_abehwtpguuxssjxl.jpg,324,highway,train_loc;trainval_loc,6488,True,102
6489,h/highway/sun_abjvppzxolueahle.jpg,h,highway,highway,sun_abjvppzxolueahle.jpg,324,highway,train_loc;trainval_loc,6489,True,102
6490,h/highway/sun_abnsyvryudzsevzr.jpg,h,highway,highway,sun_abnsyvryudzsevzr.jpg,324,highway,train_loc;trainval_loc,6490,True,102
6491,h/highway/sun_abocankvbtvjhbll.jpg,h,highway,highway,sun_abocankvbtvjhbll.jpg,324,highway,train_loc;trainval_loc,6491,True,102
6492,h/highway/sun_abqpmuaphnohlndh.jpg,h,highway,highway,sun_abqpmuaphnohlndh.jpg,324,highway,train_loc;trainval_loc,6492,True,102
6493,h/highway/sun_abqvqtelqwqpspmx.jpg,h,highway,highway,sun_abqvqtelqwqpspmx.jpg,324,highway,test_seen_loc,6493,True,102
6494,h/highway/sun_absieaxxempbfmoh.jpg,h,highway,highway,sun_absieaxxempbfmoh.jpg,324,highway,train_loc;trainval_loc,6494,True,102
6495,h/highway/sun_abwgvchaqkjqdckd.jpg,h,highway,highway,sun_abwgvchaqkjqdckd.jpg,324,highway,train_loc;trainval_loc,6495,True,102
6496,h/highway/sun_abzhjprcojyuuqci.jpg,h,highway,highway,sun_abzhjprcojyuuqci.jpg,324,highway,train_loc;trainval_loc,6496,True,102
6497,h/highway/sun_acavuimzdujsxhgo.jpg,h,highway,highway,sun_acavuimzdujsxhgo.jpg,324,highway,test_seen_loc,6497,True,102
6498,h/highway/sun_acdcynrrzcbddrcj.jpg,h,highway,highway,sun_acdcynrrzcbddrcj.jpg,324,highway,train_loc;trainval_loc,6498,True,102
6499,h/highway/sun_aciubdtdesszvsbj.jpg,h,highway,highway,sun_aciubdtdesszvsbj.jpg,324,highway,train_loc;trainval_loc,6499,True,102
6500,h/hill/sun_aaksavqjcngbamjm.jpg,h,hill,hill,sun_aaksavqjcngbamjm.jpg,325,hill,train_loc;trainval_loc,6500,True,102
6501,h/hill/sun_aawsdjisukbbginm.jpg,h,hill,hill,sun_aawsdjisukbbginm.jpg,325,hill,train_loc;trainval_loc,6501,True,102
6502,h/hill/sun_abgveirypnpcoduj.jpg,h,hill,hill,sun_abgveirypnpcoduj.jpg,325,hill,test_seen_loc,6502,True,102
6503,h/hill/sun_abhwehaaapkoyhqm.jpg,h,hill,hill,sun_abhwehaaapkoyhqm.jpg,325,hill,train_loc;trainval_loc,6503,True,102
6504,h/hill/sun_abtucfxxfnzkzqbb.jpg,h,hill,hill,sun_abtucfxxfnzkzqbb.jpg,325,hill,train_loc;trainval_loc,6504,True,102
6505,h/hill/sun_acaujgrxpdwijcpf.jpg,h,hill,hill,sun_acaujgrxpdwijcpf.jpg,325,hill,train_loc;trainval_loc,6505,True,102
6506,h/hill/sun_acdcdyslshmuqkkc.jpg,h,hill,hill,sun_acdcdyslshmuqkkc.jpg,325,hill,train_loc;trainval_loc,6506,True,102
6507,h/hill/sun_acyuphldelrgtuwd.jpg,h,hill,hill,sun_acyuphldelrgtuwd.jpg,325,hill,test_seen_loc,6507,True,102
6508,h/hill/sun_aduslxfzlbxlllnz.jpg,h,hill,hill,sun_aduslxfzlbxlllnz.jpg,325,hill,test_seen_loc,6508,True,102
6509,h/hill/sun_adyfxcnpxeihgmaa.jpg,h,hill,hill,sun_adyfxcnpxeihgmaa.jpg,325,hill,train_loc;trainval_loc,6509,True,102
6510,h/hill/sun_aetmjvmvyzkgsmtm.jpg,h,hill,hill,sun_aetmjvmvyzkgsmtm.jpg,325,hill,train_loc;trainval_loc,6510,True,102
6511,h/hill/sun_afedwvnzmzbtmlny.jpg,h,hill,hill,sun_afedwvnzmzbtmlny.jpg,325,hill,train_loc;trainval_loc,6511,True,102
6512,h/hill/sun_agcwrnqmqblepkwn.jpg,h,hill,hill,sun_agcwrnqmqblepkwn.jpg,325,hill,train_loc;trainval_loc,6512,True,102
6513,h/hill/sun_agevvxyaoknnwbyn.jpg,h,hill,hill,sun_agevvxyaoknnwbyn.jpg,325,hill,test_seen_loc,6513,True,102
6514,h/hill/sun_aggvngfcgbsbyuie.jpg,h,hill,hill,sun_aggvngfcgbsbyuie.jpg,325,hill,train_loc;trainval_loc,6514,True,102
6515,h/hill/sun_agouptmahkuourqr.jpg,h,hill,hill,sun_agouptmahkuourqr.jpg,325,hill,train_loc;trainval_loc,6515,True,102
6516,h/hill/sun_agwkzytnnvyurbjc.jpg,h,hill,hill,sun_agwkzytnnvyurbjc.jpg,325,hill,train_loc;trainval_loc,6516,True,102
6517,h/hill/sun_ahbhdoofrfqnuqzm.jpg,h,hill,hill,sun_ahbhdoofrfqnuqzm.jpg,325,hill,train_loc;trainval_loc,6517,True,102
6518,h/hill/sun_ahexonkjpkebkqou.jpg,h,hill,hill,sun_ahexonkjpkebkqou.jpg,325,hill,train_loc;trainval_loc,6518,True,102
6519,h/hill/sun_aibbtuglzvqmkpdj.jpg,h,hill,hill,sun_aibbtuglzvqmkpdj.jpg,325,hill,train_loc;trainval_loc,6519,True,102
6520,h/home_office/sun_aapggetawkyoygte.jpg,h,home_office,home_office,sun_aapggetawkyoygte.jpg,326,home office,train_loc;trainval_loc,6520,True,102
6521,h/home_office/sun_abeuudsvoakejtcw.jpg,h,home_office,home_office,sun_abeuudsvoakejtcw.jpg,326,home office,train_loc;trainval_loc,6521,True,102
6522,h/home_office/sun_abuvcuombixjcybc.jpg,h,home_office,home_office,sun_abuvcuombixjcybc.jpg,326,home office,train_loc;trainval_loc,6522,True,102
6523,h/home_office/sun_adcnsijqxhjassnk.jpg,h,home_office,home_office,sun_adcnsijqxhjassnk.jpg,326,home office,train_loc;trainval_loc,6523,True,102
6524,h/home_office/sun_adefcsrymzvygxtr.jpg,h,home_office,home_office,sun_adefcsrymzvygxtr.jpg,326,home office,train_loc;trainval_loc,6524,True,102
6525,h/home_office/sun_adlgpzvqgsnzevhd.jpg,h,home_office,home_office,sun_adlgpzvqgsnzevhd.jpg,326,home office,test_seen_loc,6525,True,102
6526,h/home_office/sun_adxmgdwziksoxtue.jpg,h,home_office,home_office,sun_adxmgdwziksoxtue.jpg,326,home office,train_loc;trainval_loc,6526,True,102
6527,h/home_office/sun_agicyimzsfljntbm.jpg,h,home_office,home_office,sun_agicyimzsfljntbm.jpg,326,home office,train_loc;trainval_loc,6527,True,102
6528,h/home_office/sun_ahfcnhpsdmdkvulj.jpg,h,home_office,home_office,sun_ahfcnhpsdmdkvulj.jpg,326,home office,train_loc;trainval_loc,6528,True,102
6529,h/home_office/sun_ahmhrncocyhsjpxk.jpg,h,home_office,home_office,sun_ahmhrncocyhsjpxk.jpg,326,home office,test_seen_loc,6529,True,102
6530,h/home_office/sun_ahqrlvcxjznuoewy.jpg,h,home_office,home_office,sun_ahqrlvcxjznuoewy.jpg,326,home office,test_seen_loc,6530,True,102
6531,h/home_office/sun_ahugfujzuludsiqc.jpg,h,home_office,home_office,sun_ahugfujzuludsiqc.jpg,326,home office,train_loc;trainval_loc,6531,True,102
6532,h/home_office/sun_ajgsenwnqdlcnlmi.jpg,h,home_office,home_office,sun_ajgsenwnqdlcnlmi.jpg,326,home office,train_loc;trainval_loc,6532,True,102
6533,h/home_office/sun_ajrfdddslycffhpc.jpg,h,home_office,home_office,sun_ajrfdddslycffhpc.jpg,326,home office,test_seen_loc,6533,True,102
6534,h/home_office/sun_akahmxounvaqmxbu.jpg,h,home_office,home_office,sun_akahmxounvaqmxbu.jpg,326,home office,train_loc;trainval_loc,6534,True,102
6535,h/home_office/sun_alirpkobvngaxiuz.jpg,h,home_office,home_office,sun_alirpkobvngaxiuz.jpg,326,home office,train_loc;trainval_loc,6535,True,102
6536,h/home_office/sun_amjtspgpehhzumdn.jpg,h,home_office,home_office,sun_amjtspgpehhzumdn.jpg,326,home office,train_loc;trainval_loc,6536,True,102
6537,h/home_office/sun_anokdjbymhtjfstj.jpg,h,home_office,home_office,sun_anokdjbymhtjfstj.jpg,326,home office,train_loc;trainval_loc,6537,True,102
6538,h/home_office/sun_apclwfhgwdpsdwdg.jpg,h,home_office,home_office,sun_apclwfhgwdpsdwdg.jpg,326,home office,train_loc;trainval_loc,6538,True,102
6539,h/home_office/sun_aybdvwzyfhxtuvtf.jpg,h,home_office,home_office,sun_aybdvwzyfhxtuvtf.jpg,326,home office,train_loc;trainval_loc,6539,True,102
6540,h/home_theater/sun_abpqcnqbvxjayzmj.jpg,h,home_theater,home_theater,sun_abpqcnqbvxjayzmj.jpg,327,home theater,train_loc;trainval_loc,6540,True,102
6541,h/home_theater/sun_agjjltwpajdipney.jpg,h,home_theater,home_theater,sun_agjjltwpajdipney.jpg,327,home theater,train_loc;trainval_loc,6541,True,102
6542,h/home_theater/sun_ahhupgdvamrkuxpq.jpg,h,home_theater,home_theater,sun_ahhupgdvamrkuxpq.jpg,327,home theater,train_loc;trainval_loc,6542,True,102
6543,h/home_theater/sun_akzndhvsoymjhhdk.jpg,h,home_theater,home_theater,sun_akzndhvsoymjhhdk.jpg,327,home theater,train_loc;trainval_loc,6543,True,102
6544,h/home_theater/sun_bdwqivhqqsuqexvw.jpg,h,home_theater,home_theater,sun_bdwqivhqqsuqexvw.jpg,327,home theater,train_loc;trainval_loc,6544,True,102
6545,h/home_theater/sun_bjmiwhtgcwqyyfcp.jpg,h,home_theater,home_theater,sun_bjmiwhtgcwqyyfcp.jpg,327,home theater,train_loc;trainval_loc,6545,True,102
6546,h/home_theater/sun_bjtehssgkchhwqeo.jpg,h,home_theater,home_theater,sun_bjtehssgkchhwqeo.jpg,327,home theater,train_loc;trainval_loc,6546,True,102
6547,h/home_theater/sun_bkytlhnfzyvloqqx.jpg,h,home_theater,home_theater,sun_bkytlhnfzyvloqqx.jpg,327,home theater,train_loc;trainval_loc,6547,True,102
6548,h/home_theater/sun_bmpzvbcezfwhwlyd.jpg,h,home_theater,home_theater,sun_bmpzvbcezfwhwlyd.jpg,327,home theater,train_loc;trainval_loc,6548,True,102
6549,h/home_theater/sun_bmsbeqwitvwvcgyq.jpg,h,home_theater,home_theater,sun_bmsbeqwitvwvcgyq.jpg,327,home theater,test_seen_loc,6549,True,102
6550,h/home_theater/sun_bmwtfevqxvzspkew.jpg,h,home_theater,home_theater,sun_bmwtfevqxvzspkew.jpg,327,home theater,train_loc;trainval_loc,6550,True,102
6551,h/home_theater/sun_bnitsimnbwgbbhfs.jpg,h,home_theater,home_theater,sun_bnitsimnbwgbbhfs.jpg,327,home theater,test_seen_loc,6551,True,102
6552,h/home_theater/sun_bnmzxfmjmycmjnqd.jpg,h,home_theater,home_theater,sun_bnmzxfmjmycmjnqd.jpg,327,home theater,train_loc;trainval_loc,6552,True,102
6553,h/home_theater/sun_bsopuubxuvwgykkf.jpg,h,home_theater,home_theater,sun_bsopuubxuvwgykkf.jpg,327,home theater,train_loc;trainval_loc,6553,True,102
6554,h/home_theater/sun_bsoyuneqgwyykmgv.jpg,h,home_theater,home_theater,sun_bsoyuneqgwyykmgv.jpg,327,home theater,train_loc;trainval_loc,6554,True,102
6555,h/home_theater/sun_buqlbzcwvawvqqbw.jpg,h,home_theater,home_theater,sun_buqlbzcwvawvqqbw.jpg,327,home theater,test_seen_loc,6555,True,102
6556,h/home_theater/sun_bvskrwblpxmzdvdv.jpg,h,home_theater,home_theater,sun_bvskrwblpxmzdvdv.jpg,327,home theater,train_loc;trainval_loc,6556,True,102
6557,h/home_theater/sun_bwgxunrpgvrjiutz.jpg,h,home_theater,home_theater,sun_bwgxunrpgvrjiutz.jpg,327,home theater,test_seen_loc,6557,True,102
6558,h/home_theater/sun_bwnwefpeusburxap.jpg,h,home_theater,home_theater,sun_bwnwefpeusburxap.jpg,327,home theater,train_loc;trainval_loc,6558,True,102
6559,h/home_theater/sun_bxninnxycitzxhha.jpg,h,home_theater,home_theater,sun_bxninnxycitzxhha.jpg,327,home theater,train_loc;trainval_loc,6559,True,102
6560,h/hoodoo/sun_cadulwkkurwytfml.jpg,h,hoodoo,hoodoo,sun_cadulwkkurwytfml.jpg,328,hoodoo,test_unseen_loc,6560,True,102
6561,h/hoodoo/sun_caemrllqrbfneiyl.jpg,h,hoodoo,hoodoo,sun_caemrllqrbfneiyl.jpg,328,hoodoo,test_unseen_loc,6561,True,102
6562,h/hoodoo/sun_cawvnlmaazrbafxa.jpg,h,hoodoo,hoodoo,sun_cawvnlmaazrbafxa.jpg,328,hoodoo,test_unseen_loc,6562,True,102
6563,h/hoodoo/sun_cdotcczdxbwecffo.jpg,h,hoodoo,hoodoo,sun_cdotcczdxbwecffo.jpg,328,hoodoo,test_unseen_loc,6563,True,102
6564,h/hoodoo/sun_cdwirjbhvxfoynyb.jpg,h,hoodoo,hoodoo,sun_cdwirjbhvxfoynyb.jpg,328,hoodoo,test_unseen_loc,6564,True,102
6565,h/hoodoo/sun_cgwuwnfphgktpcqm.jpg,h,hoodoo,hoodoo,sun_cgwuwnfphgktpcqm.jpg,328,hoodoo,test_unseen_loc,6565,True,102
6566,h/hoodoo/sun_cgxzzzitrmvpeyer.jpg,h,hoodoo,hoodoo,sun_cgxzzzitrmvpeyer.jpg,328,hoodoo,test_unseen_loc,6566,True,102
6567,h/hoodoo/sun_chnwhvqnzdtsjkbd.jpg,h,hoodoo,hoodoo,sun_chnwhvqnzdtsjkbd.jpg,328,hoodoo,test_unseen_loc,6567,True,102
6568,h/hoodoo/sun_ciecsmhdsughaddx.jpg,h,hoodoo,hoodoo,sun_ciecsmhdsughaddx.jpg,328,hoodoo,test_unseen_loc,6568,True,102
6569,h/hoodoo/sun_cmkaroandfjrwetu.jpg,h,hoodoo,hoodoo,sun_cmkaroandfjrwetu.jpg,328,hoodoo,test_unseen_loc,6569,True,102
6570,h/hoodoo/sun_coefphneaerxnzmu.jpg,h,hoodoo,hoodoo,sun_coefphneaerxnzmu.jpg,328,hoodoo,test_unseen_loc,6570,True,102
6571,h/hoodoo/sun_cosgrgeqajscanvp.jpg,h,hoodoo,hoodoo,sun_cosgrgeqajscanvp.jpg,328,hoodoo,test_unseen_loc,6571,True,102
6572,h/hoodoo/sun_cotarjhthqbbfjkm.jpg,h,hoodoo,hoodoo,sun_cotarjhthqbbfjkm.jpg,328,hoodoo,test_unseen_loc,6572,True,102
6573,h/hoodoo/sun_cqziespkdqvuzvsf.jpg,h,hoodoo,hoodoo,sun_cqziespkdqvuzvsf.jpg,328,hoodoo,test_unseen_loc,6573,True,102
6574,h/hoodoo/sun_cscxiqiqxzlsdxyb.jpg,h,hoodoo,hoodoo,sun_cscxiqiqxzlsdxyb.jpg,328,hoodoo,test_unseen_loc,6574,True,102
6575,h/hoodoo/sun_cwujvzummcitnobf.jpg,h,hoodoo,hoodoo,sun_cwujvzummcitnobf.jpg,328,hoodoo,test_unseen_loc,6575,True,102
6576,h/hoodoo/sun_cybextwyipccgeba.jpg,h,hoodoo,hoodoo,sun_cybextwyipccgeba.jpg,328,hoodoo,test_unseen_loc,6576,True,102
6577,h/hoodoo/sun_cypebzfbrvkbcbwq.jpg,h,hoodoo,hoodoo,sun_cypebzfbrvkbcbwq.jpg,328,hoodoo,test_unseen_loc,6577,True,102
6578,h/hoodoo/sun_czsknaljlbivdnua.jpg,h,hoodoo,hoodoo,sun_czsknaljlbivdnua.jpg,328,hoodoo,test_unseen_loc,6578,True,102
6579,h/hoodoo/sun_dlcyljarsknmhmsk.jpg,h,hoodoo,hoodoo,sun_dlcyljarsknmhmsk.jpg,328,hoodoo,test_unseen_loc,6579,True,102
6580,h/hospital/sun_aaueqhsqpjpjuhfz.jpg,h,hospital,hospital,sun_aaueqhsqpjpjuhfz.jpg,329,hospital,train_loc;trainval_loc,6580,True,102
6581,h/hospital/sun_aboyhqxxnsdnxrrr.jpg,h,hospital,hospital,sun_aboyhqxxnsdnxrrr.jpg,329,hospital,test_seen_loc,6581,True,102
6582,h/hospital/sun_adapghvrjplpusrh.jpg,h,hospital,hospital,sun_adapghvrjplpusrh.jpg,329,hospital,train_loc;trainval_loc,6582,True,102
6583,h/hospital/sun_adxtqdqlgmsbdapc.jpg,h,hospital,hospital,sun_adxtqdqlgmsbdapc.jpg,329,hospital,train_loc;trainval_loc,6583,True,102
6584,h/hospital/sun_ahgtbwgsmtqeodwh.jpg,h,hospital,hospital,sun_ahgtbwgsmtqeodwh.jpg,329,hospital,train_loc;trainval_loc,6584,True,102
6585,h/hospital/sun_aieegjuywlwvuutx.jpg,h,hospital,hospital,sun_aieegjuywlwvuutx.jpg,329,hospital,train_loc;trainval_loc,6585,True,102
6586,h/hospital/sun_aijtqqsnkaqsihvq.jpg,h,hospital,hospital,sun_aijtqqsnkaqsihvq.jpg,329,hospital,test_seen_loc,6586,True,102
6587,h/hospital/sun_anctchaijqpfueuh.jpg,h,hospital,hospital,sun_anctchaijqpfueuh.jpg,329,hospital,train_loc;trainval_loc,6587,True,102
6588,h/hospital/sun_anjbajsyamvfycua.jpg,h,hospital,hospital,sun_anjbajsyamvfycua.jpg,329,hospital,train_loc;trainval_loc,6588,True,102
6589,h/hospital/sun_anwbnpebwnccduyr.jpg,h,hospital,hospital,sun_anwbnpebwnccduyr.jpg,329,hospital,train_loc;trainval_loc,6589,True,102
6590,h/hospital/sun_aqujofshgcurcsrc.jpg,h,hospital,hospital,sun_aqujofshgcurcsrc.jpg,329,hospital,test_seen_loc,6590,True,102
6591,h/hospital/sun_asmslyaocokdtbvf.jpg,h,hospital,hospital,sun_asmslyaocokdtbvf.jpg,329,hospital,train_loc;trainval_loc,6591,True,102
6592,h/hospital/sun_atagmtoojkghfpnw.jpg,h,hospital,hospital,sun_atagmtoojkghfpnw.jpg,329,hospital,train_loc;trainval_loc,6592,True,102
6593,h/hospital/sun_atnjofsxkwchcazf.jpg,h,hospital,hospital,sun_atnjofsxkwchcazf.jpg,329,hospital,train_loc;trainval_loc,6593,True,102
6594,h/hospital/sun_axrbqrnrcizwdkzr.jpg,h,hospital,hospital,sun_axrbqrnrcizwdkzr.jpg,329,hospital,train_loc;trainval_loc,6594,True,102
6595,h/hospital/sun_baybyktpyoqgbkxo.jpg,h,hospital,hospital,sun_baybyktpyoqgbkxo.jpg,329,hospital,train_loc;trainval_loc,6595,True,102
6596,h/hospital/sun_bbvuiudevldicaqd.jpg,h,hospital,hospital,sun_bbvuiudevldicaqd.jpg,329,hospital,test_seen_loc,6596,True,102
6597,h/hospital/sun_bfuffxjosxsmmwgh.jpg,h,hospital,hospital,sun_bfuffxjosxsmmwgh.jpg,329,hospital,train_loc;trainval_loc,6597,True,102
6598,h/hospital/sun_bibbpyaiuhygsqwg.jpg,h,hospital,hospital,sun_bibbpyaiuhygsqwg.jpg,329,hospital,train_loc;trainval_loc,6598,True,102
6599,h/hospital/sun_biwglzdmleodwbga.jpg,h,hospital,hospital,sun_biwglzdmleodwbga.jpg,329,hospital,train_loc;trainval_loc,6599,True,102
6600,h/hospital_room/sun_aabepumfnjhapwsf.jpg,h,hospital_room,hospital_room,sun_aabepumfnjhapwsf.jpg,330,hospital room,train_loc;trainval_loc,6600,True,102
6601,h/hospital_room/sun_aayldmprpuvwpxev.jpg,h,hospital_room,hospital_room,sun_aayldmprpuvwpxev.jpg,330,hospital room,test_seen_loc,6601,True,102
6602,h/hospital_room/sun_abpxfxjzpjdltudg.jpg,h,hospital_room,hospital_room,sun_abpxfxjzpjdltudg.jpg,330,hospital room,train_loc;trainval_loc,6602,True,102
6603,h/hospital_room/sun_absmacofhaocbwba.jpg,h,hospital_room,hospital_room,sun_absmacofhaocbwba.jpg,330,hospital room,test_seen_loc,6603,True,102
6604,h/hospital_room/sun_abzbrvgknqmaeyun.jpg,h,hospital_room,hospital_room,sun_abzbrvgknqmaeyun.jpg,330,hospital room,test_seen_loc,6604,True,102
6605,h/hospital_room/sun_acgskuiufmxpxoys.jpg,h,hospital_room,hospital_room,sun_acgskuiufmxpxoys.jpg,330,hospital room,train_loc;trainval_loc,6605,True,102
6606,h/hospital_room/sun_adrylauxkrsffzii.jpg,h,hospital_room,hospital_room,sun_adrylauxkrsffzii.jpg,330,hospital room,train_loc;trainval_loc,6606,True,102
6607,h/hospital_room/sun_adsudtsdibgpanrn.jpg,h,hospital_room,hospital_room,sun_adsudtsdibgpanrn.jpg,330,hospital room,train_loc;trainval_loc,6607,True,102
6608,h/hospital_room/sun_aepgkbouqieiaooe.jpg,h,hospital_room,hospital_room,sun_aepgkbouqieiaooe.jpg,330,hospital room,train_loc;trainval_loc,6608,True,102
6609,h/hospital_room/sun_afpqxywhnbudxidb.jpg,h,hospital_room,hospital_room,sun_afpqxywhnbudxidb.jpg,330,hospital room,train_loc;trainval_loc,6609,True,102
6610,h/hospital_room/sun_afsmyzgzokjjhnpr.jpg,h,hospital_room,hospital_room,sun_afsmyzgzokjjhnpr.jpg,330,hospital room,train_loc;trainval_loc,6610,True,102
6611,h/hospital_room/sun_agkxciexirrfvqzh.jpg,h,hospital_room,hospital_room,sun_agkxciexirrfvqzh.jpg,330,hospital room,train_loc;trainval_loc,6611,True,102
6612,h/hospital_room/sun_agpqkoxnkjwdpoon.jpg,h,hospital_room,hospital_room,sun_agpqkoxnkjwdpoon.jpg,330,hospital room,train_loc;trainval_loc,6612,True,102
6613,h/hospital_room/sun_agtclmcoxhboilbe.jpg,h,hospital_room,hospital_room,sun_agtclmcoxhboilbe.jpg,330,hospital room,train_loc;trainval_loc,6613,True,102
